"","OTU","Sample","Abundance","Short_label","Longer_name","Sample_type","Num_larvae","Date_collected","Exp_day","Mesocosm_id","Mesocosm_treatment","Microbe_treatment","Food_type","Mesocosm_type","Treatment_notes","Notes","Raw_reads","Num_larvae_d00","Num_larvae_d08","Num_larvae_d34","Num_larvae_d40","Total_pupae","Proportion_pupated","Biomass_day30","Biomass_day40","lib_size_clean","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species","id","sequence","likely_source"
"351","ASV0001","LL20",0.00116938419786863,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"352","ASV0003","LL20",0.349292853518081,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"353","ASV0005","LL20",0.0212033625311652,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"354","ASV0006","LL20",0.3932661121285,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"355","ASV0007","LL20",0.026520751053549,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"356","ASV0008","LL20",0,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"357","ASV0009","LL20",0.00335370562407608,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"358","ASV0011","LL20",0.0108554155726673,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"359","ASV0013","LL20",0,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"360","ASV0030","LL20",0,"LL20","L_D8_L_MEM.3","Larvae",5,"6/30/23",8,"L_MEM.3","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54597,20,7,0,0,8,0.4,6.392,6.392,45323,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"361","ASV0001","LL21",0,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"362","ASV0003","LL21",0.128500785654866,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"363","ASV0005","LL21",0.00131712727608836,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"364","ASV0006","LL21",0.15546723357057,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"365","ASV0007","LL21",0.121406784360847,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"366","ASV0008","LL21",0.00538404658471208,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"367","ASV0009","LL21",0.261391995563361,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"368","ASV0011","LL21",0.00861909603475367,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"369","ASV0013","LL21",0,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"370","ASV0030","LL21",0.00300397448932434,"LL21","L_D8_L_MEM.4","Larvae",2,"6/30/23",8,"L_MEM.4","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",54577,20,1,0,0,1,0.05,1.039,1.039,43276,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"371","ASV0001","LL22",0,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"372","ASV0003","LL22",0.304367986645646,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"373","ASV0005","LL22",0.0165074654548827,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"374","ASV0006","LL22",0.439117128813874,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"375","ASV0007","LL22",0.0737271631271446,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"376","ASV0008","LL22",0,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"377","ASV0009","LL22",0.00952888806454604,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"378","ASV0011","LL22",0.0102244273393304,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"379","ASV0013","LL22",0,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"380","ASV0030","LL22",0,"LL22","L_D8_L_MEM.5","Larvae",5,"6/30/23",8,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",50438,20,8,0,0,7,0.35,4.84,4.84,43132,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"381","ASV0001","LL23",0.00265723608370294,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"382","ASV0003","LL23",0.022547429710244,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"383","ASV0005","LL23",0,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"384","ASV0006","LL23",0.934858638948047,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"385","ASV0007","LL23",0.00593970418710068,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"386","ASV0008","LL23",0,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"387","ASV0009","LL23",0.00308708309724312,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"388","ASV0011","LL23",0,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"389","ASV0013","LL23",0,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"390","ASV0030","LL23",0,"LL23","L_D8_L_ALL.1","Larvae",5,"6/30/23",8,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",55042,20,7,0,0,6,0.3,4.235,4.235,51181,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"391","ASV0001","LL24",0.0391437038347561,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"392","ASV0003","LL24",0.376266088725729,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"393","ASV0005","LL24",0.00274227077712415,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"394","ASV0006","LL24",0.478172409217568,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"395","ASV0007","LL24",0.011455615020567,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"396","ASV0008","LL24",0,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"397","ASV0009","LL24",0.0252333141669247,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"398","ASV0011","LL24",0.0115883055420408,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"399","ASV0013","LL24",0,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"400","ASV0030","LL24",0,"LL24","L_D8_L_ALL.2","Larvae",5,"6/30/23",8,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",52771,20,2,0,0,7,0.35,5.262,5.262,45218,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"401","ASV0001","LL25",0.0395007217457757,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"402","ASV0003","LL25",0.122017491721151,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"403","ASV0005","LL25",0,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"404","ASV0006","LL25",0.750004245563386,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"405","ASV0007","LL25",0.0148255073448247,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"406","ASV0008","LL25",0,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"407","ASV0009","LL25",0.00784580113781099,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"408","ASV0011","LL25",0.00523053409187399,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"409","ASV0013","LL25",0,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"410","ASV0030","LL25",0,"LL25","L_D8_L_ALL.3","Larvae",5,"6/30/23",8,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",66477,20,6,0,0,7,0.35,5.604,5.604,58885,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"411","ASV0001","LL26",0.162657685241886,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"412","ASV0003","LL26",0.0237354562155542,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"413","ASV0005","LL26",0.0132516840171464,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"414","ASV0006","LL26",0.608364972443356,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"415","ASV0007","LL26",0.0468095529699939,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"416","ASV0008","LL26",0,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"417","ASV0009","LL26",0.0537048377219841,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"418","ASV0011","LL26",0.00771586037966932,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"419","ASV0013","LL26",0,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"420","ASV0030","LL26",0,"LL26","L_D8_L_ALL.4","Larvae",5,"6/30/23",8,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",97749,20,1,0,0,1,0.05,0.571,0.571,81650,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
