"","component","grpvar","term","grp","condval","condsd"
"cond.264","cond","variable:Microbe_treatment","(Intercept)","ASV0149:MMO",0.159214723934852,1.04886140995571
"cond.265","cond","variable:Microbe_treatment","(Intercept)","ASV0150:ALL",0.17205741263454,1.06188453530833
"cond.266","cond","variable:Microbe_treatment","(Intercept)","ASV0150:ECO",-0.289301939627827,1.74449681952625
"cond.267","cond","variable:Microbe_treatment","(Intercept)","ASV0150:EMO",0.918459111305897,1.03777566877514
"cond.268","cond","variable:Microbe_treatment","(Intercept)","ASV0150:MEM",-0.555923182024113,1.06171460501001
"cond.269","cond","variable:Microbe_treatment","(Intercept)","ASV0150:MMO",-1.55814362745295,1.39489597945121
"cond.270","cond","variable:Microbe_treatment","(Intercept)","ASV0152:ALL",0.612065852348725,1.10686639822209
"cond.271","cond","variable:Microbe_treatment","(Intercept)","ASV0152:ECO",-0.0576160624582476,1.90482939459164
"cond.272","cond","variable:Microbe_treatment","(Intercept)","ASV0152:EMO",0.106884997697979,1.15897969545311
"cond.273","cond","variable:Microbe_treatment","(Intercept)","ASV0152:MEM",-0.0985551727250873,1.11650283537895
"cond.274","cond","variable:Microbe_treatment","(Intercept)","ASV0152:MMO",-0.862872840848076,1.52823700151145
"cond.275","cond","variable:Microbe_treatment","(Intercept)","ASV0164:ALL",-0.746650881838613,1.08806174023584
"cond.276","cond","variable:Microbe_treatment","(Intercept)","ASV0164:ECO",-0.145340119789459,1.83539058789568
"cond.277","cond","variable:Microbe_treatment","(Intercept)","ASV0164:EMO",1.36763627885622,1.02017082675541
"cond.278","cond","variable:Microbe_treatment","(Intercept)","ASV0164:MEM",0.27671391229744,1.02616690285319
"cond.279","cond","variable:Microbe_treatment","(Intercept)","ASV0164:MMO",-1.40953101460246,1.41161429473251
"cond.280","cond","variable:Microbe_treatment","(Intercept)","ASV0210:ALL",0.402691408063962,1.14873585694802
"cond.281","cond","variable:Microbe_treatment","(Intercept)","ASV0210:ECO",-0.0619853027092551,1.90109129223454
"cond.282","cond","variable:Microbe_treatment","(Intercept)","ASV0210:EMO",0.990527801310822,1.10708090053495
"cond.283","cond","variable:Microbe_treatment","(Intercept)","ASV0210:MEM",-0.976626352643193,1.20430824647382
"cond.284","cond","variable:Microbe_treatment","(Intercept)","ASV0210:MMO",-0.677450107954613,1.57958185907143
"cond.285","cond","variable:Microbe_treatment","(Intercept)","ASV0212:ALL",0.187980411561578,1.13905504702463
"cond.286","cond","variable:Microbe_treatment","(Intercept)","ASV0212:ECO",-0.0483548658119662,1.91288561487861
"cond.287","cond","variable:Microbe_treatment","(Intercept)","ASV0212:EMO",-0.479504808251657,1.23028434096869
"cond.288","cond","variable:Microbe_treatment","(Intercept)","ASV0212:MEM",0.472384458749169,1.10007630486283
"cond.289","cond","variable:Microbe_treatment","(Intercept)","ASV0212:MMO",-0.782825852617753,1.55089908031738
"cond.290","cond","variable:Microbe_treatment","(Intercept)","ASV0218:ALL",-0.376820026872794,1.13604833633594
"cond.291","cond","variable:Microbe_treatment","(Intercept)","ASV0218:ECO",-0.16398940901778,1.8226465762725
"cond.292","cond","variable:Microbe_treatment","(Intercept)","ASV0218:EMO",0.619748501378352,1.07637532961202
"cond.293","cond","variable:Microbe_treatment","(Intercept)","ASV0218:MEM",-0.34618225187858,1.09040854482753
"cond.294","cond","variable:Microbe_treatment","(Intercept)","ASV0218:MMO",-1.16897186184461,1.46076362882979
"cond.295","cond","variable:Microbe_treatment","(Intercept)","ASV0220:ALL",0.774063086913803,1.10892584167527
"cond.296","cond","variable:Microbe_treatment","(Intercept)","ASV0220:ECO",-0.0434318948158365,1.9172165987069
"cond.297","cond","variable:Microbe_treatment","(Intercept)","ASV0220:EMO",-1.43769903422788,1.41728368617976
"cond.298","cond","variable:Microbe_treatment","(Intercept)","ASV0220:MEM",-1.09118889161842,1.20840694770649
"cond.299","cond","variable:Microbe_treatment","(Intercept)","ASV0220:MMO",1.57210294853126,1.19587974501992
"cond.300","cond","variable:Microbe_treatment","(Intercept)","ASV0225:ALL",-0.417034582992512,1.17089822139925
"cond.301","cond","variable:Microbe_treatment","(Intercept)","ASV0225:ECO",-0.0506960494170188,1.91083655021527
"cond.302","cond","variable:Microbe_treatment","(Intercept)","ASV0225:EMO",0.473214276202808,1.15471107972636
"cond.303","cond","variable:Microbe_treatment","(Intercept)","ASV0225:MEM",-0.0565844806805563,1.12175368631769
"cond.304","cond","variable:Microbe_treatment","(Intercept)","ASV0225:MMO",-0.807295769269074,1.54483585997091
"cond.305","cond","variable:Microbe_treatment","(Intercept)","ASV0262:ALL",-1.6075268503175,1.39651018691257
"cond.306","cond","variable:Microbe_treatment","(Intercept)","ASV0262:ECO",-0.0919500775564557,1.87641453073967
"cond.307","cond","variable:Microbe_treatment","(Intercept)","ASV0262:EMO",-1.90098018786532,1.37130723118466
"cond.308","cond","variable:Microbe_treatment","(Intercept)","ASV0262:MEM",0.446446850117008,1.09014023257138
"cond.309","cond","variable:Microbe_treatment","(Intercept)","ASV0262:MMO",1.87599684878563,1.15477642067771
"cond.310","cond","variable:Microbe_treatment","(Intercept)","ASV0276:ALL",-0.93158723065728,1.23053489581338
"cond.311","cond","variable:Microbe_treatment","(Intercept)","ASV0276:ECO",-0.0439837937887894,1.91674934995532
"cond.312","cond","variable:Microbe_treatment","(Intercept)","ASV0276:EMO",0.47059497331758,1.16784962280274
"cond.313","cond","variable:Microbe_treatment","(Intercept)","ASV0276:MEM",0.529392897425702,1.10619472940892
"cond.314","cond","variable:Microbe_treatment","(Intercept)","ASV0276:MMO",-0.740423142270616,1.56405982196832
"cond.315","cond","variable:Microbe_treatment","(Intercept)","ASV0289:ALL",-1.21154893220113,1.14688956937129
"cond.316","cond","variable:Microbe_treatment","(Intercept)","ASV0289:ECO",-0.11442260286005,1.85873533128673
"cond.317","cond","variable:Microbe_treatment","(Intercept)","ASV0289:EMO",1.53032943636931,1.0516086553634
"cond.318","cond","variable:Microbe_treatment","(Intercept)","ASV0289:MEM",-0.669215490743546,1.09985982240308
"cond.319","cond","variable:Microbe_treatment","(Intercept)","ASV0289:MMO",-1.27157143354514,1.44307263594873
"cond.320","cond","variable:Microbe_treatment","(Intercept)","ASV0311:ALL",-0.590246739055068,1.10933856228298
"cond.321","cond","variable:Microbe_treatment","(Intercept)","ASV0311:ECO",-0.118840171875035,1.85533608592904
"cond.322","cond","variable:Microbe_treatment","(Intercept)","ASV0311:EMO",1.32245922667991,1.0518635750083
"cond.323","cond","variable:Microbe_treatment","(Intercept)","ASV0311:MEM",-0.78952669001511,1.10036551239406
"cond.324","cond","variable:Microbe_treatment","(Intercept)","ASV0311:MMO",-1.28925919855236,1.43843616143585
"cond.325","cond","variable:Food_type","(Intercept)","ASV0001:Bamboo",0.167954182446799,1.04919459551933
"cond.326","cond","variable:Food_type","(Intercept)","ASV0001:Larval food",3.83964611614922,0.967972671631914
"cond.327","cond","variable:Food_type","(Intercept)","ASV0002:Bamboo",0.264990548882479,1.09730959230761
"cond.328","cond","variable:Food_type","(Intercept)","ASV0002:Larval food",3.48133053018991,1.03090818788285
"cond.329","cond","variable:Food_type","(Intercept)","ASV0003:Bamboo",3.79757878747006,0.960103650328375
"cond.330","cond","variable:Food_type","(Intercept)","ASV0003:Larval food",4.30932012036758,0.991516849560151
"cond.331","cond","variable:Food_type","(Intercept)","ASV0004:Bamboo",-0.573110178965637,1.26546406559521
"cond.332","cond","variable:Food_type","(Intercept)","ASV0004:Larval food",1.82193040623312,1.19425066422719
"cond.333","cond","variable:Food_type","(Intercept)","ASV0005:Bamboo",-1.97099709260714,1.28146266157014
"cond.334","cond","variable:Food_type","(Intercept)","ASV0005:Larval food",2.4300638190026,1.05879647280641
"cond.335","cond","variable:Food_type","(Intercept)","ASV0006:Bamboo",0.223474602202512,1.03888022655489
"cond.336","cond","variable:Food_type","(Intercept)","ASV0006:Larval food",5.60888457991902,0.962122545039242
"cond.337","cond","variable:Food_type","(Intercept)","ASV0007:Bamboo",-1.22425914497765,1.08251808186532
"cond.338","cond","variable:Food_type","(Intercept)","ASV0007:Larval food",4.35964483048974,0.955838372124169
"cond.339","cond","variable:Food_type","(Intercept)","ASV0009:Bamboo",-0.73707061056441,1.09702504138954
"cond.340","cond","variable:Food_type","(Intercept)","ASV0009:Larval food",3.9686294964085,0.978084551696068
"cond.341","cond","variable:Food_type","(Intercept)","ASV0010:Bamboo",0.324636821686016,1.02711701322309
"cond.342","cond","variable:Food_type","(Intercept)","ASV0010:Larval food",2.13708786528956,1.01330638736692
"cond.343","cond","variable:Food_type","(Intercept)","ASV0011:Bamboo",-2.86958443972588,1.22985870097645
"cond.344","cond","variable:Food_type","(Intercept)","ASV0011:Larval food",2.33866220594606,0.997589285446935
"cond.345","cond","variable:Food_type","(Intercept)","ASV0012:Bamboo",-1.76957044866887,1.28502348027057
"cond.346","cond","variable:Food_type","(Intercept)","ASV0012:Larval food",2.24549319406294,1.07337075163683
"cond.347","cond","variable:Food_type","(Intercept)","ASV0013:Bamboo",4.20098314612187,0.971500228843048
"cond.348","cond","variable:Food_type","(Intercept)","ASV0013:Larval food",-2.20909745884523,1.61779661278707
"cond.349","cond","variable:Food_type","(Intercept)","ASV0016:Bamboo",-1.81788888611167,1.29259779851136
"cond.350","cond","variable:Food_type","(Intercept)","ASV0016:Larval food",2.37355805997829,1.07082400519324
"cond.351","cond","variable:Food_type","(Intercept)","ASV0019:Bamboo",1.46486997484568,1.0648988239698
"cond.352","cond","variable:Food_type","(Intercept)","ASV0019:Larval food",1.7701626668927,1.1243352018466
"cond.353","cond","variable:Food_type","(Intercept)","ASV0024:Bamboo",-0.687002421602305,1.0525825446687
"cond.354","cond","variable:Food_type","(Intercept)","ASV0024:Larval food",2.63563500199969,0.999011338173563
"cond.355","cond","variable:Food_type","(Intercept)","ASV0027:Bamboo",2.57740448148356,0.974954138568607
"cond.356","cond","variable:Food_type","(Intercept)","ASV0027:Larval food",-0.166473261392508,1.15282985312405
"cond.357","cond","variable:Food_type","(Intercept)","ASV0030:Bamboo",-1.73800698568109,1.41767240773455
"cond.358","cond","variable:Food_type","(Intercept)","ASV0030:Larval food",1.58025934186167,1.17338110359761
"cond.359","cond","variable:Food_type","(Intercept)","ASV0032:Bamboo",2.77428810356616,0.98595361960771
"cond.360","cond","variable:Food_type","(Intercept)","ASV0032:Larval food",-2.58257566424373,1.60154957745826
"cond.361","cond","variable:Food_type","(Intercept)","ASV0033:Bamboo",1.84897649168511,1.01831297634601
"cond.362","cond","variable:Food_type","(Intercept)","ASV0033:Larval food",2.00438379312265,1.06939795800555
"cond.363","cond","variable:Food_type","(Intercept)","ASV0043:Bamboo",2.95522550988825,1.12702670880756
"cond.364","cond","variable:Food_type","(Intercept)","ASV0043:Larval food",-1.09010471428277,1.89243538547414
"cond.365","cond","variable:Food_type","(Intercept)","ASV0053:Bamboo",2.97439517860408,0.955153988805083
"cond.366","cond","variable:Food_type","(Intercept)","ASV0053:Larval food",-1.15942798324326,1.26394015934516
"cond.367","cond","variable:Food_type","(Intercept)","ASV0054:Bamboo",-0.272027009347842,1.12414074296811
"cond.368","cond","variable:Food_type","(Intercept)","ASV0054:Larval food",1.72319372513464,1.09132730403195
"cond.369","cond","variable:Food_type","(Intercept)","ASV0055:Bamboo",2.66869081242415,1.02403260233076
"cond.370","cond","variable:Food_type","(Intercept)","ASV0055:Larval food",-1.61881666335625,1.72819640186625
"cond.371","cond","variable:Food_type","(Intercept)","ASV0058:Bamboo",2.72838851493377,1.02859946452193
"cond.372","cond","variable:Food_type","(Intercept)","ASV0058:Larval food",-1.6077496649272,1.74355215795349
"cond.373","cond","variable:Food_type","(Intercept)","ASV0059:Bamboo",-1.33392393506945,1.07588418434324
"cond.374","cond","variable:Food_type","(Intercept)","ASV0059:Larval food",2.32098749208178,0.99852149094136
"cond.375","cond","variable:Food_type","(Intercept)","ASV0060:Bamboo",2.89422626570986,1.04130623077522
"cond.376","cond","variable:Food_type","(Intercept)","ASV0060:Larval food",-1.32155165769252,1.81109815329549
"cond.377","cond","variable:Food_type","(Intercept)","ASV0061:Bamboo",2.58331746204578,0.99106133939915
"cond.378","cond","variable:Food_type","(Intercept)","ASV0061:Larval food",0.477608002983933,1.18771947993101
"cond.379","cond","variable:Food_type","(Intercept)","ASV0066:Bamboo",-2.50639637380353,1.17769090351554
"cond.380","cond","variable:Food_type","(Intercept)","ASV0066:Larval food",1.26489257529412,1.02466563862575
"cond.381","cond","variable:Food_type","(Intercept)","ASV0070:Bamboo",1.74882800905964,1.01725418446902
"cond.382","cond","variable:Food_type","(Intercept)","ASV0070:Larval food",-2.8466546192745,1.62583664889752
"cond.383","cond","variable:Food_type","(Intercept)","ASV0079:Bamboo",0.590719068287683,0.987448492744864
"cond.384","cond","variable:Food_type","(Intercept)","ASV0079:Larval food",1.73478302581576,1.0015153449654
"cond.385","cond","variable:Food_type","(Intercept)","ASV0083:Bamboo",0.629840304133776,0.990897066814215
"cond.386","cond","variable:Food_type","(Intercept)","ASV0083:Larval food",1.55074595158895,1.01152861467669
"cond.387","cond","variable:Food_type","(Intercept)","ASV0085:Bamboo",-1.97106086575173,1.31967637691475
"cond.388","cond","variable:Food_type","(Intercept)","ASV0085:Larval food",1.18233961512717,1.1545514599692
"cond.389","cond","variable:Food_type","(Intercept)","ASV0087:Bamboo",2.41483678417555,0.998920832940025
"cond.390","cond","variable:Food_type","(Intercept)","ASV0087:Larval food",-2.29086039592002,1.60424072466318
"cond.391","cond","variable:Food_type","(Intercept)","ASV0099:Bamboo",0.661274502823834,1.04584383116602
"cond.392","cond","variable:Food_type","(Intercept)","ASV0099:Larval food",1.36149117017603,1.08474665567899
"cond.393","cond","variable:Food_type","(Intercept)","ASV0100:Bamboo",-2.53258444818313,1.2397819018617
"cond.394","cond","variable:Food_type","(Intercept)","ASV0100:Larval food",2.39028357599255,1.0138322031814
"cond.395","cond","variable:Food_type","(Intercept)","ASV0102:Bamboo",-2.17506042460443,1.19642033172617
"cond.396","cond","variable:Food_type","(Intercept)","ASV0102:Larval food",0.503954587827234,1.08582202167235
"cond.397","cond","variable:Food_type","(Intercept)","ASV0109:Bamboo",0.741409038667928,1.15557841949221
"cond.398","cond","variable:Food_type","(Intercept)","ASV0109:Larval food",-1.86413307500772,1.72774626883377
"cond.399","cond","variable:Food_type","(Intercept)","ASV0125:Bamboo",2.23746436159236,1.05194369163542
"cond.400","cond","variable:Food_type","(Intercept)","ASV0125:Larval food",-1.53851824962101,1.74570128050609
"cond.401","cond","variable:Food_type","(Intercept)","ASV0130:Bamboo",0.766027880234141,1.01496611312006
"cond.402","cond","variable:Food_type","(Intercept)","ASV0130:Larval food",1.20337500094028,1.06445560545664
"cond.403","cond","variable:Food_type","(Intercept)","ASV0134:Bamboo",0.231563951845,1.15350974451934
"cond.404","cond","variable:Food_type","(Intercept)","ASV0134:Larval food",0.820258836475617,1.19795079770028
"cond.405","cond","variable:Food_type","(Intercept)","ASV0138:Bamboo",0.692332830459758,1.03110576001482
"cond.406","cond","variable:Food_type","(Intercept)","ASV0138:Larval food",-2.88509617364938,1.55792236431654
"cond.407","cond","variable:Food_type","(Intercept)","ASV0149:Bamboo",1.75278847475525,0.944949817011489
"cond.408","cond","variable:Food_type","(Intercept)","ASV0149:Larval food",-3.33850048447185,1.46407299667109
"cond.409","cond","variable:Food_type","(Intercept)","ASV0150:Bamboo",-3.89391559066929,1.4444719467788
"cond.410","cond","variable:Food_type","(Intercept)","ASV0150:Larval food",1.64708474109208,1.01925558965651
"cond.411","cond","variable:Food_type","(Intercept)","ASV0152:Bamboo",1.19844413263305,1.12367711402142
"cond.412","cond","variable:Food_type","(Intercept)","ASV0152:Larval food",-1.71202723434667,1.72204115736361
"cond.413","cond","variable:Food_type","(Intercept)","ASV0164:Bamboo",0.532771929849498,1.00519549809421
"cond.414","cond","variable:Food_type","(Intercept)","ASV0164:Larval food",-1.65746357583481,1.1967190803427
"cond.415","cond","variable:Food_type","(Intercept)","ASV0210:Bamboo",-1.7773829230213,1.36172207610765
"cond.416","cond","variable:Food_type","(Intercept)","ASV0210:Larval food",1.22486635198036,1.21055816536995
"cond.417","cond","variable:Food_type","(Intercept)","ASV0212:Bamboo",0.775172014808631,1.14843254392974
"cond.418","cond","variable:Food_type","(Intercept)","ASV0212:Larval food",-1.88813848951434,1.70829874271558
"cond.419","cond","variable:Food_type","(Intercept)","ASV0218:Bamboo",-3.58290960283899,1.49080527818339
"cond.420","cond","variable:Food_type","(Intercept)","ASV0218:Larval food",1.12495415656009,1.08156721494789
"cond.421","cond","variable:Food_type","(Intercept)","ASV0220:Bamboo",1.04520331060114,1.18724151827118
"cond.422","cond","variable:Food_type","(Intercept)","ASV0220:Larval food",-1.43224557753314,1.79400682166491
"cond.423","cond","variable:Food_type","(Intercept)","ASV0225:Bamboo",0.550657186174637,1.17458045294389
"cond.424","cond","variable:Food_type","(Intercept)","ASV0225:Larval food",-2.01972730611359,1.69598346307887
"cond.425","cond","variable:Food_type","(Intercept)","ASV0262:Bamboo",-3.26541584485809,1.5747641868377
"cond.426","cond","variable:Food_type","(Intercept)","ASV0262:Larval food",1.07820854453726,1.17826441996701
"cond.427","cond","variable:Food_type","(Intercept)","ASV0276:Bamboo",0.730626923513777,1.17284418868411
"cond.428","cond","variable:Food_type","(Intercept)","ASV0276:Larval food",-1.95600857991691,1.70893193793422
"cond.429","cond","variable:Food_type","(Intercept)","ASV0289:Bamboo",0.270942825859817,1.04514114684588
"cond.430","cond","variable:Food_type","(Intercept)","ASV0289:Larval food",-3.24268802471127,1.55799597891513
"cond.431","cond","variable:Food_type","(Intercept)","ASV0311:Bamboo",0.485800928476685,1.04187526563343
"cond.432","cond","variable:Food_type","(Intercept)","ASV0311:Larval food",-2.99372707559766,1.5623095946628
"cond.433","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:ALL:Bamboo",-0.458923062304859,0.48994707824004
"cond.434","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:ALL:Larval food",0.475556890593295,0.489008417594207
"cond.435","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:ECO:Bamboo",0.354221408668634,0.478540151063678
"cond.436","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:ECO:Larval food",0.193068788072886,0.491072335724405
"cond.437","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:EMO:Bamboo",0.177881012638892,0.484503999597101
"cond.438","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:EMO:Larval food",-0.305641695827276,0.497989511338953
"cond.439","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:MEM:Bamboo",-0.0429763821836956,0.479421687412705
"cond.440","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:MEM:Larval food",-0.162098702957529,0.480682044703681
"cond.441","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:MMO:Bamboo",-0.0241430675533894,0.48176764168046
"cond.442","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0001:MMO:Larval food",-0.062348050639234,0.475038074477087
"cond.443","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:ALL:Bamboo",-0.155920721088674,0.475308564940949
"cond.444","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:ALL:Larval food",0.0573770853486259,0.462897189669492
"cond.445","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:ECO:Bamboo",0.0803319159511215,0.465034371852588
"cond.446","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:ECO:Larval food",0.249127938133563,0.474167001985594
"cond.447","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:EMO:Bamboo",0.10317455535951,0.468756275689081
"cond.448","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:EMO:Larval food",-0.1738105296337,0.468869800606661
"cond.449","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:MEM:Bamboo",0.0344109031702298,0.461351937550178
"cond.450","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:MEM:Larval food",-0.140154228425417,0.46137632594919
"cond.451","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:MMO:Bamboo",-0.0524356013298297,0.457947979962852
"cond.452","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0002:MMO:Larval food",0.13306867642709,0.459243910983636
"cond.453","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:ALL:Bamboo",0.0103167381029642,0.420470322921636
"cond.454","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:ALL:Larval food",0.07246366528105,0.419033806464762
"cond.455","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:ECO:Bamboo",-0.0172502237659415,0.483351489571463
"cond.456","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:ECO:Larval food",-0.0182903138928389,0.483284417941571
"cond.457","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:EMO:Bamboo",-0.360427581939215,0.465875075678886
"cond.458","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:EMO:Larval food",0.269233018512786,0.450918544060338
"cond.459","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:MEM:Bamboo",0.22841683951494,0.417398953908636
"cond.460","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:MEM:Larval food",-0.135667485722486,0.412009775900913
"cond.461","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:MMO:Bamboo",0.275963637462527,0.432705826875333
"cond.462","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0003:MMO:Larval food",-0.0322554746835043,0.418677536639706
"cond.463","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:ALL:Bamboo",0.062966688008562,0.470840916915119
"cond.464","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:ALL:Larval food",-0.0354703180776481,0.467788575602321
"cond.465","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:ECO:Bamboo",-0.000390429167585921,0.486381657407565
"cond.466","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:ECO:Larval food",-0.00272077048378277,0.485856469349173
"cond.467","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:EMO:Bamboo",0.104417896601664,0.473880743059476
"cond.468","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:EMO:Larval food",-0.0561915481145312,0.466711420469119
"cond.469","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:MEM:Bamboo",-0.17980169512429,0.47831978143111
"cond.470","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:MEM:Larval food",0.189510067983183,0.475780840875332
"cond.471","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:MMO:Bamboo",-0.00787069311444825,0.484808111566115
"cond.472","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0004:MMO:Larval food",-0.0293908548842135,0.482330795640731
"cond.473","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:ALL:Bamboo",0.106160789695609,0.475083612777265
"cond.474","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:ALL:Larval food",-0.0564538059015877,0.466291426868063
"cond.475","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:ECO:Bamboo",-0.000173469181937329,0.486433692064322
"cond.476","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:ECO:Larval food",-0.00907861530807284,0.484683408090754
"cond.477","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:EMO:Bamboo",-0.0319437747541039,0.480638792444196
"cond.478","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:EMO:Larval food",0.0389542199123166,0.472333152914863
"cond.479","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:MEM:Bamboo",-0.142739255240867,0.477900469361752
"cond.480","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:MEM:Larval food",0.179493746974626,0.475616804171354
"cond.481","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:MMO:Bamboo",-0.00241930158851188,0.485909034701429
"cond.482","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0005:MMO:Larval food",-0.0652370726663816,0.481651988372175
"cond.483","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:ALL:Bamboo",0.246740600539496,0.451515965137865
"cond.484","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:ALL:Larval food",-0.141399463089583,0.439075711386615
"cond.485","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:ECO:Bamboo",-0.000372946297210275,0.486385505916164
"cond.486","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:ECO:Larval food",-0.0492552991111492,0.481956628207244
"cond.487","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:EMO:Bamboo",-0.110300869374275,0.471534181090025
"cond.488","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:EMO:Larval food",0.112038810627003,0.463317131238045
"cond.489","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:MEM:Bamboo",-0.393302691888672,0.474620544733123
"cond.490","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:MEM:Larval food",0.420882445590876,0.473329434563212
"cond.491","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:MMO:Bamboo",0.265299033480392,0.477913730738126
"cond.492","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0006:MMO:Larval food",-0.139893852024752,0.45530423524663
"cond.493","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:ALL:Bamboo",0.0419827128002473,0.462580918108
"cond.494","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:ALL:Larval food",-0.0315987578257681,0.455728991514892
"cond.495","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:ECO:Bamboo",-0.000273954041312224,0.486409367390984
"cond.496","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:ECO:Larval food",-0.0455252636515881,0.48196463370284
"cond.497","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:EMO:Bamboo",-0.0612979177255069,0.476261072398977
"cond.498","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:EMO:Larval food",0.0451112399706354,0.466439840455318
"cond.499","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:MEM:Bamboo",-0.0589453147287848,0.458575611158213
"cond.500","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:MEM:Larval food",0.0786327559937708,0.453295612797817
"cond.501","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:MMO:Bamboo",0.0343623118114239,0.462587610367298
"cond.502","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0007:MMO:Larval food",0.110679187213196,0.461033460951398
"cond.503","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:ALL:Bamboo",-0.0573022244538477,0.459577995145002
"cond.504","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:ALL:Larval food",0.102382908348946,0.456156641211783
"cond.505","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:ECO:Bamboo",-0.000371067423384478,0.486386063114818
"cond.506","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:ECO:Larval food",-0.02576762213215,0.482810258404546
"cond.507","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:EMO:Bamboo",-0.108181950816147,0.472605090540323
"cond.508","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0009:EMO:Larval food",0.131663234960252,0.466599729101021
